title,body,label,url
CFE coverage tests not getting built after re-org,"**Describe the bug**
After directory re-organization, it is missing the new recipes for building the CFE core coverage tests.

**To Reproduce**
Build+install with unit tests enabled.  Everything runs and passes but the CFE core tests are not there.

**Expected behavior**
CFE core tests should be there

**Code snips**
Some empty placeholders in place of the real thing (mistake in original PR). 

https://github.com/nasa/cFE/blob/2b8844871d374219cef7c0026e6c43460e11b22b/modules/es/ut-coverage/CMakeLists.txt

**System observed on:**
Ubuntu 20.04

**Additional context**
Unfortunately everything in tests+CI runs just fine without this being there, so it wasn't immediately noticeable that something was missing.

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.

",bug,https://github.com/nasa/cFE/issues/1224
Exiting an Application Creates an Application with an Unknown State (GSFC DCR 23035),"ES will continually send out event message #79 - ""ES_ProcControlReq: Unknown State ( %d ) Application %s"", with the unknown state set to 1, when an application exits via the CFE_ES_ExitApp API function call. See attached email thread for more details.",bug,https://github.com/nasa/cFE/issues/89
Build system needs to better separate the UT stub function from the UT test cases,"**Describe the bug**
Currently the ""unit-test"" subdirectory generates libraries that provide stubs for all public API calls defined in the CFE core apps, as well as test cases and executables for unit testing the CFE itself.

Having these combined like this causes a few problems:
- the two products have different scopes. The UT stubs apply globally across the entire mission and can/should be used for all UT (platform-independent), but the test cases do need to be tuned to the platform, so a separate set of test cases needs to be built per-platform.
- As a result, the UT stubs themselves are also built per-platform.  This is wasteful but more importantly this makes linking to the CFE stubs from application UT code difficult.
- It is also undesirable just from a general code organization standpoint.  The directory structure would be cleaner if these were in separate subdirectories.

**To Reproduce**
Build code with ENABLE_UNIT_TESTS=TRUE and observe that the CFE ""stub"" library is named ""libut_cfe_core_default_cpu1_stubs.a"" (i.e. build specifically for the default/cpu1 platform config) and it resides in the same directory as the UT executables/test cases.

**Expected behavior**
The stub library should be named only ""libut_cfe_core_stubs.a"" and it should be in a separate subdirectory from the unit test cases themselves.

**System observed on:**
Ubuntu 18.04 LTS 64 bit

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.
",non-bug,https://github.com/nasa/cFE/issues/415
Configuration parameters could exist in configuration table,"Some parameters in cs_platform_cfg.h could be made part of a configuration table to provide more on-orbit flexibility.  For instance, number of bytes per wakeup or child task delay time. 

Finding from code review. 

Imported from GSFCCFS-1312",non-bug,https://github.com/nasa/CS/issues/18
SC_LoadAts_Test_AtsEntryOverflow Unit Test indexes past array bounds,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/SC/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**

The `SC_LoadAts_Test_AtsEntryOverflow` unit test indexes past array boundaries.

There are two arrays that get indexed improperly, both in `unit-test/sc_loads_tests.c`:

1. The first is a file-global variable, `uint32 SC_APP_TEST_GlobalAtsCmdStatusTbl[SC_NUMBER_OF_ATS * SC_MAX_ATS_CMDS];`
    - this array has 2000 indexes (2 * 1000) by default 
3. The second is local to `SC_LoadAts_Test_AtsEntryOverflow`, named: `uint32 AtsTable[SC_ATS_BUFF_SIZE32];`
    - this array has 4000 indexes (8000 / 2) by default 

In `SC_LoadAts_Test_AtsEntryOverflow`, local variable `j` gets increased to a value of `4005`. This variable is used to index into both of the above arrays. These accesses are indirect, through these pointers:

- `SC_OperData.AtsCmdStatusTblAddr`
- `SC_OperData.AtsTblAddr`

Also, I'm not sure if I'm understanding the test correctly, but it seems like `i` should be used instead of `j`, when initializing the `AtsCmdStatusTblAddr` array. Perhaps it would help to use more verbose variables than `i` and `j`.


**To Reproduce**

1. Add prints to print out the values of `j` before each 
2. Run the unit tests

**Expected behavior**

All of these out-of-bound accesses seem invalid, and should be able to be removed.

This unit test should probably be revised and cleaned up anyway. For example, after the initial `for` loop, the test describes that its intending to fill the (one) last entry with an invalid value. However, what the actual test attempts to do is initialize two entries (not one).

Additionally, this unit test doesn't do much verification of `SC_LoadAts` to confirm that the function worked as expected. I'd expect more than just a single `UtAssert_True(call_count_CFE_EVS_SendEvent == 0,` call.

**Code snips**

```
void SC_LoadAts_Test_AtsEntryOverflow(void)
{
    SC_AtsEntryHeader_t *Entry;
    SC_AtsInfoTable_t    AtsInfoTbl;
    uint32               AtsTable[SC_ATS_BUFF_SIZE32];
    uint8                AtsIndex = 0;
    size_t               MsgSize1;
    size_t               MsgSize2;
    int                  BufEntrySize;
    int                  MaxBufEntries;
    int                  i, j;

    memset(&AtsInfoTbl, 0, sizeof(AtsInfoTbl));
    memset(&AtsTable, 0, sizeof(AtsTable));

    SC_InitTables();

    SC_OperData.AtsCmdStatusTblAddr[AtsIndex] = &SC_APP_TEST_GlobalAtsCmdStatusTbl[0];
    SC_OperData.AtsTblAddr[AtsIndex]          = &AtsTable[0];
    SC_OperData.AtsInfoTblAddr                = &AtsInfoTbl;

    MsgSize1      = SC_PACKET_MAX_SIZE;
    BufEntrySize  = ((MsgSize1 + SC_ROUND_UP_BYTES) / SC_BYTES_IN_WORD) + SC_ATS_HDR_NOPKT_WORDS;
    MaxBufEntries = SC_ATS_BUFF_SIZE32 / BufEntrySize;

    for (i = 0, j = 0; i < MaxBufEntries; i++, j += BufEntrySize)
    {
        Entry                                        = (SC_AtsEntryHeader_t *)&SC_OperData.AtsTblAddr[AtsIndex][j];
        Entry->CmdNumber                             = i + 1;
        SC_OperData.AtsCmdStatusTblAddr[AtsIndex][j] = SC_EMPTY;
        UT_SetDataBuffer(UT_KEY(CFE_MSG_GetSize), &MsgSize1, sizeof(MsgSize1), false);
    }

    /* Next entry should not leave enough buffer space for an ATS command header */
    Entry                                        = (SC_AtsEntryHeader_t *)&SC_OperData.AtsTblAddr[AtsIndex][j];
    Entry->CmdNumber                             = i++ + 1;
    SC_OperData.AtsCmdStatusTblAddr[AtsIndex][j] = SC_EMPTY;

    /* Use the remaining buffer space to calculate the final message size */
    MsgSize2 = (SC_ATS_BUFF_SIZE32 - SC_ATS_HDR_WORDS + 4 - j) * SC_BYTES_IN_WORD;
    UT_SetDataBuffer(UT_KEY(CFE_MSG_GetSize), &MsgSize2, sizeof(MsgSize2), false);

    /* Set up final entry that will create condition */
    j += ((MsgSize2 + SC_ROUND_UP_BYTES) / SC_BYTES_IN_WORD) + SC_ATS_HDR_WORDS;
    Entry            = (SC_AtsEntryHeader_t *)&SC_OperData.AtsTblAddr[AtsIndex][j];
    Entry->CmdNumber = i + 1;
    UT_SetDataBuffer(UT_KEY(CFE_MSG_GetSize), &MsgSize1, sizeof(MsgSize1), false);

    SC_OperData.AtsCmdStatusTblAddr[AtsIndex][j] = SC_EMPTY;

    /* Execute the function being tested */
    SC_LoadAts(AtsIndex);

    /* Verify results */
    call_count_CFE_EVS_SendEvent = UT_GetStubCount(UT_KEY(CFE_EVS_SendEvent));

    UtAssert_True(call_count_CFE_EVS_SendEvent == 0, ""CFE_EVS_SendEvent was called %u time(s), expected 0"",
                  call_count_CFE_EVS_SendEvent);
}

```

**System observed on:**
 - x86_64 
 - OS: GNU/Linux 5.4
 - Versions: Draco rc4

**Additional context**

This issue only seemed to pop up when we built the linux target for a 32-bit linux executable, with `-m32`.

**Reporter Info**

Keegan Moore
NASA/GSFC
",bug,https://github.com/nasa/SC/issues/80
Error compiling unit test: osprintf-test,"**Describe the bug**
Error compiling osprintf-test

**To Reproduce**
Steps to reproduce the behavior:
1. add osprintf-test in cfs/osal/src/unit-tests to cmakelists. Example: add_subdirectory(osprintf-test)
2. In cfs directory:
3.make distclean
4.make ENABLE_UNIT_TESTS=TRUE SIMULATION=native prep
5. make
6. See error

**System observed on:**
 - Hardware
 - Ubuntu 18.04
 - cfs 6.6

**Reporter Info**
Anh Van, NASA Goddard
",bug,https://github.com/nasa/osal/issues/290
Separate network logic in pc-rtems to support generic targets,"**Is your feature request related to a problem? Please describe.**
The only non-generic implementation in pc-rtems is the network setup, which prevents use on a generic target.

**Describe the solution you'd like**
Isolate/separate network setup to support source selection or similar configuration option.  Consider configuring from target defs or similar to avoid changes required within psp.

**Describe alternatives you've considered**
Could make an additional psp, but doesn't seem worth duplicating all the pc-rtems code that isn't specific to pc's.

**Additional context**
Specific parts:
https://github.com/nasa/PSP/blob/a260e9cc0a8fa5c96e55b1df4d39a6799a812ea4/fsw/pc-rtems/src/cfe_psp_start.c#L36-L40
https://github.com/nasa/PSP/blob/a260e9cc0a8fa5c96e55b1df4d39a6799a812ea4/fsw/pc-rtems/src/cfe_psp_start.c#L67-L84

Might also benefit from making /mnt/eeprom a config param... depends on how/where this is actually set up by the PSP.  Would be nice to shift away from ""eeprom"" and use generic ""nonvol"".

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/PSP/issues/375
Cannot find recommended method (UtMemSet) suggested in comments,"**Describe the bug**
UtMemSet is not found in ut-assert, but it suggested to be used in comments from utassert.h and uttools.h

**To Reproduce**
https://github.com/nasa/osal/blob/b37da18bd5efed6d86344e4cafaa42c833b015fb/ut_assert/inc/utassert.h#L125-L128
https://github.com/nasa/osal/blob/b37da18bd5efed6d86344e4cafaa42c833b015fb/ut_assert/inc/uttools.h#L61-L63

**Additional context**
Other comments in the same files suggest to use methods that do exist, UtMemFill and UtMem2BinFile.

**Reporter Info**
Alan Gibson
NASA/GSFC 587
",non-bug,https://github.com/nasa/osal/issues/963
Add debug messages from CFE_EVS_SendEvent stubs,"**Is your feature request related to a problem? Please describe.**
Requires code changes to debug event messages

**Describe the solution you'd like**
Print a debug message to make event message debugging easier (just pass in `-D` and review messages sent)

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/863
Continuation of EDS integration for CFE,"Integrate the remaining EDS features which are not yet included as part of the CFE 6.6 release.

This is a continuation of #207 for the next CFE release.

Defects to resolve: #92, TBD
Enhancements to resolve: TBD",non-bug,https://github.com/nasa/cFE/issues/243
Use  fixed size types for addresses and address offsets in tables/tlm/cmd,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CS/blob/main/CONTRIBUTING.md).
* [x] I reviewed the [README file](https://github.com/nasa/CS/blob/main/README.md) to see if the feature is in the major future work.
* [x] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**

Changing telemetry and table sizes depending on platform (32 vs 64 bit) when using the cpuaddr type in structures. 

**Describe the solution you'd like**

Use cfe_es_memaddress and cfe_es_offset types for tables and telemetry and define those types as 64 bits. If space is an issue, users can redefine these types as 32-bit. 

From [CCB:2022-04-27](https://github.com/nasa/cFS/wiki/CCB:-2022.04.27) 
>
> - cpuaddress type will ""change size"". Use cfe_es_memaddress and cfe_es_offset types for tables and telemetry 
>  - open new issue to address and discuss with customers
> _Originally posted by @astrogeco in https://github.com/nasa/CS/issues/24#issuecomment-1111211271_

EDIT: `CFE_ES_MemAddress_t` and `CFE_ES_MemOffset_t` are the actual types that should be used

**Describe alternatives you've considered**

Leave as is, redefine telemetry sizes based on platform in the ""ground system"" 

**Additional context**
None

**Requester Info**
Gerardo E. Cruz-Ortiz, NASA",non-bug,https://github.com/nasa/CS/issues/26
Inconsistent parameter passing (chan_num vs. channel pointer),"There does not seem to be any consistency in CF as to whether identifiers passed to functions are done in the form of a number (such as a channel number) where the function then gets the channel pointer internally by doing a table lookup, or by passing a pointer to the structure.  The CF contains both forms, and sometimes passes a pointer when the implementation really needed the number.

Example:
https://github.com/nasa/CF/blob/7b99b91cd50a347f8553fc68ea3b074ff0672251/fsw/src/cf_cfdp.c#L1357-L1362

In this case the CF_ReceiveMessage was (for some reason) declared as accepting a pointer to the channel structure, but it really needs the channel number, so it does a bit of pointer arithmetic `(c - CF_AppData.engine.channels)` to get the number.

This type of pointer manipulation can be error prone, particularly if the code evolves in such a way where the `c` pointer might not be pointing to an entry in the table, this might produce an out-of-range channel number.  This can also happen during unit test where its common to pass in test values -- even if FSW never expects a value not within the table, its still possible to happen.  

Recommendation:  If channel numbers are generally always needed, pass only the channel number around.  It is safer because it can be more easily range-checked if necessary.

Alternative: Store the channel number inside the channel structure, so the FSW can more simply look it up and does not need to recompute it (avoids assumption that the pointer is pointing to a chan table entry).  This can avoid repetitiously looking up a chan_num to get the pointer, allowing direct pointers to be passed around.  But does cost a little memory and introduces the risk that something (e.g. a bug somewhere else) can overwrite or change the chan_num and make it wrong.
",non-bug,https://github.com/nasa/CF/issues/90
SC `int32` return codes and variables should be converted to `CFE_Status_t`,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
SC has a few return codes (as well as local `status`/`return` variables which hold CFE return codes) that can be easily converted over to the `CFE_Status_t` typedef.

**Expected behavior**
Use the more expressive `CFE_Status_t` and improve consistency with cFS.

**Reporter Info**
Avi Weiss @thnkslprpt",non-bug,https://github.com/nasa/SC/issues/89
Refactor handling of `EVS_GetApplicationInfo` return to eliminate duplication,"**Is your feature request related to a problem? Please describe.**
Logic for handling `EVS_GetApplicationInfo` repeated all over, example:
https://github.com/nasa/cFE/blob/73c338d544f85cb0c1a97b743d3ae9f7a35039b5/modules/evs/fsw/src/cfe_evs_task.c#L1216-L1242

**Describe the solution you'd like**
Factor out common logic.  Consider using a switch.

**Describe alternatives you've considered**
None

**Additional context**
Code review

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/cFE/issues/1428
SB Pipes are not protected.,"It is possible for a task to fetch messages from an SB Pipe
that was created by some other task, and this can happen
easily if someone fetches using ZERO as the pipe ID.

This prevents the consumed message from arriving at its
intended destination.

Note that applications fetching from the wrong Message ID
might notice this issue if they are reporting the receipt
of messages with unexpected Message ID numbers.

Solving this may require some attention to use cases where
a pipe is created by one task, to be used by another.

We may also want to think about the use case where multiple
tasks fetch messages from a single pipe, with the *intention*
that messages go to one of the several tasks. Is this use
case sufficiently interesting to offset the complexity of the
code required to support it?
",non-bug,https://github.com/nasa/cFE/issues/100
Standardize Version Numbering (in OSAL),"Bring version number management within OSAL into line
with the cFS standards documented at

https://babelfish.arc.nasa.gov/trac/cfs_test/wiki/ReferenceVersion

",non-bug,https://github.com/nasa/osal/issues/123
Consider using an enum for MD error codes,"In file md_dwell_pkt.c function MD_GetDwellData, all the ""-1"" status values could be replaced with an enum.

Finding from code review.

Imported from GSFCCFS-1048",non-bug,https://github.com/nasa/MD/issues/3
Link error when building with MISSION_MSGID_V2 = TRUE,"**Describe the bug**
cFE compiles (with warnings about implicit function declarations), but linking the cfe_core executable errors out with undefined references to symbols `CFE_SB_ValueToMsgId` and `CFE_SB_MsgIdToValue`.

**To Reproduce**
Steps to reproduce the behavior:

1. Create a mission configuration. Modify global_build_options.cmake by adding the following two lines:
    set(MISSION_INCLUDE_CCSDSEXT_HEADER TRUE)
    set(MISSION_MSGID_V2 TRUE)

2. Build cFS. The following warnings will be issued when compiling cfe_msg_msgid_v2.c:
    [ 77%] Building C object msg/CMakeFiles/msg.dir/fsw/src/cfe_msg_msgid_v2.c.o
    /home/dsa/lpnt_ws/dsa_lpnt_fsw/fsw/cFS/cfe/modules/msg/fsw/src/cfe_msg_msgid_v2.c: In function ‘CFE_MSG_GetMsgId’:
    /home/dsa/lpnt_ws/dsa_lpnt_fsw/fsw/cFS/cfe/modules/msg/fsw/src/cfe_msg_msgid_v2.c:80:14: warning: implicit declaration of function ‘CFE_SB_ValueToMsgId’ [-Wimplicit-function-declaration]
       80 |     *MsgId = CFE_SB_ValueToMsgId(msgidval);
          |              ^~~~~~~~~~~~~~~~~~~
    /home/dsa/lpnt_ws/dsa_lpnt_fsw/fsw/cFS/cfe/modules/msg/fsw/src/cfe_msg_msgid_v2.c: In function ‘CFE_MSG_SetMsgId’:
    /home/dsa/lpnt_ws/dsa_lpnt_fsw/fsw/cFS/cfe/modules/msg/fsw/src/cfe_msg_msgid_v2.c:96:36: warning: implicit declaration of function ‘CFE_SB_MsgIdToValue’ [-Wimplicit-function-declaration]
       96 |     CFE_SB_MsgId_Atom_t msgidval = CFE_SB_MsgIdToValue(MsgId);
          |                                    ^~~~~~~~~~~~~~~~~~~
The following error will be reported at the link phase:
    [100%] Linking C executable core-cpu1
    /usr/bin/ld: ../msg/libmsg.a(cfe_msg_msgid_v2.c.o): in function `CFE_MSG_GetMsgId':
    cfe_msg_msgid_v2.c:(.text+0x8b): undefined reference to `CFE_SB_ValueToMsgId'
    /usr/bin/ld: ../msg/libmsg.a(cfe_msg_msgid_v2.c.o): in function `CFE_MSG_SetMsgId':
    cfe_msg_msgid_v2.c:(.text+0xd1): undefined reference to `CFE_SB_MsgIdToValue'
    collect2: error: ld returned 1 exit status
    make[11]: *** [cpu1/CMakeFiles/core-cpu1.dir/build.make:199: cpu1/core-cpu1] Error 1

3. The bug occurs because the two functions are defined as 'static inline' in cfe_sb.h, which is not referenced in cfe_msg_msgid_v2.c, and because the C language prior to the C99 standard implicitly defines functions as `int fn_name(int)`. Simply adding `#include ""cfe_sb.h""` fixes the problem.

**Expected behavior**
core-cpu1 should compile and link cleanly.

**Code snips**
See attached patch file.

[msg_v2_link_error_patch.txt](https://github.com/nasa/cFE/files/8119734/msg_v2_link_error_patch.txt)

**System observed on:**
 - Hardware: VirtualBox 6.1.30 emulation of a generic x86-64 system on macOS 11.6.3
 - OS: Ubuntu 20.04
 - Compiler: GCC 9.3.0
 - Versions: cFE tag v7.0.0-rc4, OSAL tag v6.0.0-rc4, PSP tag v1.6.0-rc4

**Additional context**

**Reporter Info**
Chuck Fry, QTS Inc., subcontractor to KBR Wyle on the ISRDS3 contract, at NASA ARC Code TI
chuck.fry@nasa.gov
",bug,https://github.com/nasa/cFE/issues/2054
Generate diagnostics/info packet on transaction closure,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CF/blob/main/CONTRIBUTING.md).
* [x] I reviewed the [CF README.md file](https://github.com/nasa/CF/blob/main/README.md) to see if the feature is in the major future work.
* [x] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
Difficult to automate follow-on actions based on transaction completion (history queue isn't automation friendly) or maintain a record of all transactions without dumping queues.

**Describe the solution you'd like**
Send a diagnostics/info packet whenever a transaction is closed for any reason including all the relevant info (RX/TX, channel, file source/target, status, class, etc)

**Describe alternatives you've considered**
Event could be an alternative, but harder to base automation on

**Additional context**
Stakeholder request

**Requester Info**
Jacob Hageman - NASA/GSFC

@TheSwarty",non-bug,https://github.com/nasa/CF/issues/274
Update PSP Version Number for 1.3.0 Release,"All PSP version.h header files need to be updated from version 1.2.0.0 to 1.3.0.0 for the release.

Note: This will be the last release that uses the old versioning scheme where all PSP implementation version header files are updated with the same version number and no version exists for the shared code or API's.",non-bug,https://github.com/nasa/PSP/issues/51
Add fixed size CCSDS packet option,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CF/blob/main/CONTRIBUTING.md).
* [x] I reviewed the [CF README.md file](https://github.com/nasa/CF/blob/main/README.md) to see if the feature is in the major future work.
* [x] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
Some systems can't handle variable sized telemetry packets.

**Describe the solution you'd like**
Add an option to zero-fill the related CCSDS packets.

**Describe alternatives you've considered**
None.

**Additional context**
None

**Requester Info**
Jacob Hageman
",non-bug,https://github.com/nasa/CF/issues/193
SMP: Thread safety issues in CFE_TIME around the Sync Callbacks,"The `CFE_TIME_RegisterSynchCallback()` and `CFE_TIME_UnregisterSynchCallback()` functions are not thread safe, as they do not utilize any sort of global mutex when searching the table.

These are called by applications during startup, which is exactly the situation where multiple threads __might__ be calling these functions at the same time.

Furthermore, `CFE_TIME_NotifyTimeSynchApps()` does not protect against a callback being unregistered at the same time a tone message comes in.



",bug,https://github.com/nasa/cFE/issues/175
fails to build in Raspbian,"**Describe the bug**
Building ci_lab under Raspbian (a Debian variant for Raspberry Pi SBC's) fails due to alignment issues.

```
/home/pi/cFS/apps/ci_lab/fsw/src/ci_lab_app.c:53:39: error: cast increases required alignment of target type [-Werror=cast-align]
 CFE_SB_Msg_t *     CI_IngestPointer = (CFE_SB_Msg_t *)&CI_IngestBuffer[0];
                                       ^
/home/pi/cFS/apps/ci_lab/fsw/src/ci_lab_app.c: In function ‘CI_ReportHousekeeping’:
/home/pi/cFS/apps/ci_lab/fsw/src/ci_lab_app.c:297:25: error: cast increases required alignment of target type [-Werror=cast-align]
     CFE_SB_TimeStampMsg((CFE_SB_Msg_t *)&CI_HkTelemetryPkt);
                         ^
/home/pi/cFS/apps/ci_lab/fsw/src/ci_lab_app.c:298:20: error: cast increases required alignment of target type [-Werror=cast-align]
     CFE_SB_SendMsg((CFE_SB_Msg_t *)&CI_HkTelemetryPkt);
                    ^
/home/pi/cFS/apps/ci_lab/fsw/src/ci_lab_app.c: In function ‘CI_ProcessPDU’:
/home/pi/cFS/apps/ci_lab/fsw/src/ci_lab_app.c:618:35: error: cast increases required alignment of target type [-Werror=cast-align]
                     checkSumPtr = (uint32 *)PduDataPtr;
```

**To Reproduce**
Build ci_lab on Raspbian.

**Expected behavior**
Should build without error.

**System observed on:**
Raspberry Pi Zero W

**Additional context**
Add any other context about the problem here.

**Reporter Info**
Christopher.D.Knight@nasa.gov",bug,https://github.com/nasa/ci_lab/issues/32
Fix the spelling error in to_lab for testing,"A recent commit to the master branch of TO_Lab fixed a spelling mistake
https://github.com/nasa/to_lab/blame/master/fsw/src/to_lab_msg.h#L98
which needs to be reflected in the to_lab sub table header in the testing files.",bug,https://github.com/nasa/ECI/issues/38
Update lgtm to include python,"**Is your feature request related to a problem? Please describe.**
Update lgtm.yml file to include python

**Requester Info**
Anh Van, NASA Goddard
",non-bug,https://github.com/nasa/cFS/issues/54
Add positive check to cFS execution in CI,"**Is your feature request related to a problem? Please describe.**
CI in #39 only checks for warn/err/fail in cFS output

**Describe the solution you'd like**
Enforce the existence of the following message:
""CFE_ES_Main entering OPERATIONAL state""

**Describe alternatives you've considered**
Any other positive check would work, above was the simplest I could think of.

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFS/issues/56
"CFE_SB_GetLastSenderID returns pointer to internal data, possible race","**Describe the bug**
CFE_SB_GetLastSenderID returns pointer to data that could be overwritten at any time

See https://github.com/nasa/cFE/pull/605#discussion_r407649126 for related comments

**To Reproduce**
Conceptually - app calls CFE_SB_GetLastSenderID, gets pointer, data gets overwritten, app takes action based on overwritten data vs original context

**Expected behavior**
No race.

**Code snips**
https://github.com/nasa/cFE/blob/60a5f6580d1e737f46efce0418aba5b8dac6df6a/fsw/cfe-core/src/sb/cfe_sb_api.c#L1651-L1657

**System observed on:**
N/A

**Additional context**
#605

**Reporter Info**
Jacob Hageman",bug,https://github.com/nasa/cFE/issues/608
FS - ExtractFilenameFromPath Function Needs Revision,"The ""StringLength"" variable defined in the FS ExtractFilenameFromPath function does not meet MISRA standards (6.3 Typedefs that indicate size and signedness should be used in place of the basic numerical types).  The simple solution (shown in ticket #159), ""Replaced casting from int to size_t as must store return of strlen."", resulted in an additional ""Correction"" variable which in turn may result in an infinite loop.  It is recommended to rewrite this function.   ",non-bug,https://github.com/nasa/cFE/issues/169
Document length limit of OS_MAX_PATH_LEN and OS_MAX_API_NAME includes null terminator,"**Is your feature request related to a problem? Please describe.**
Documentation not clear

**Describe the solution you'd like**
Document length limit of OS_MAX_PATH_LEN and OS_MAX_API_NAME includes null terminator

**Describe alternatives you've considered**
None

**Additional context**
nasa/osal#88

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/617
document configs to indicate that MAX string sizes do not include null-terminator,"**Is your feature request related to a problem? Please describe.**
There is a laundry list of string size definitions in sample_mission_cfg.h, cpu1_platform_cfg.h, and default_osconfig.cmake that should be documented as to whether the setting includes a byte for a null-terminator (so say `CFE_MISSION_TBL_MAX_NAME_LENGTH` is defined as 16, does that mean I must limit my table name to 15 characters plus the null-terminator?)

This is related to #730 .

**Requester Info**
Christopher.D.Knight@nasa.gov",non-bug,https://github.com/nasa/cFE/issues/735
Run Documentation and Guides on Push for Main,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
PDFs are not generating for the Documentation and Guides workflow.

**To Reproduce**
https://github.com/nasa/cFS/tree/gh-pages

**Expected behavior**
PDFs will generate if the event is pushed to main.

**Code snips**
`if: ${{ github.event_name == 'push' && contains(github.ref, 'main')}}`

**Additional context**
> The problem with skipping pull requests is that it won't test the merge commit. Need to skip push if it is not to the main branch.

**Reporter Info**
Ariel Adams, ASRC Federal 
",non-bug,https://github.com/nasa/cFS/issues/298
Trade EVS generalize filter requirement update,"CCB 4/3/19 discussed #128 and #286 which would complicate the filter design.

Consider if this functionality is worth a requirements change and trade additional complexity at the architecture level.

Kicked up to steering committee.",non-bug,https://github.com/nasa/cFE/issues/305
Calling CFE_TIME_GetReference in interrupt context can lock up system,"Ocean Color Instrument FSW has been debugging watchdog resets since early February. We're running cFE 6.6 and SCH 2.2. Last weekend, we disabled the watchdog, let the FSW freeze, and attached a debug monitor that let us see processor registers and memory. The backtrace indicates that FSW is calling CFE_TIME_GetReference in interrupt context:

grmon2> bt
%pc          %sp
#31 0x402d3260 (=CFE_PSP_GetTime=0x402d323c+36) 0x401468f0 (=tIdleTask0_stack_base=0x401442d0+9760)
#410x402ef1c0 (='''CFE_TIME_GetReference'''=0x402ef1a8+24) 0x40146958 (=tIdleTask0_stack_base=0x401442d0+9864)
#510x402ee5ec (=CFE_TIME_GetMETsubsecs=0x402ee5a8+68) 0x401469e0 (=tIdleTask0_stack_base=0x401442d0+10000)
#610x404d5f14 (=SCH_GetMETSlotNumber=0x404d5f10+4) 0x40146a80 (=tIdleTask0_stack_base=0x401442d0+10160)
#710x404d60ec (='''SCH_MajorFrameCallback'''=0x404d5fb4+312) 0x40146ae0 (=tIdleTask0_stack_base=0x401442d0+10256)
#810x402ef9d8 (=CFE_TIME_NotifyTimeSynchApps$part$1=0x402ef9ac+44) 0x40146b40 (=tIdleTask0_stack_base=0x401442d0+10352)
#910x402f00e4 (=CFE_TIME_Tone1HzISR=0x402effcc+280) 0x40146ba0 (=tIdleTask0_stack_base=0x401442d0+10448)
#1010x402d49c0 (=CFE_PSP_InterruptCallback_DleonInt11=0x402d4658+872) 0x40146c28 (=tIdleTask0_stack_base=0x401442d0+10584)
#1110x40012570 (=handler_irq=0x40012528+72) 0x40146c88 (=tIdleTask0_stack_base=0x401442d0+10680)
#1210x40011dcc (=intEnt=0x40011ca8+292) 0x40146cf0 

CFE_TIME_GetReference appears to be stuck in this DO WHILE loop:

void CFE_TIME_GetReference(CFE_TIME_Reference_t *Reference)
{
    <other irrelevant code>
    do
    {
        VersionCounter = CFE_TIME_TaskData.CompleteVersionCounter;
        <other irrelevant code> 
    } while (VersionCounter != CFE_TIME_TaskData.PendingVersionCounter);

These two counters are changed in task context, so I believe that anytime SCH_MajorFrameCallback is called when these counters are different, FSW will get stuck in this do while loop.
",bug,https://github.com/nasa/cFE/issues/310
