title,body,label,url
"Ref, nproc, deployment directory - Autocoder Install MacOS","| | |
|:---|:---|
|**_F´ Version_**| 3.1 |
|**_Affected Component_**| Ref, nproc, deployment directory, Autocoder install MacOS  |
---
## Problem Description
Hello, I am downloading F' for a CubeSat project and need some help with installation. I am not a software person by-trade, so if someone can guide me through these steps/where I misstepped, that would help me out a lot. Thanks!

Operating System:
MacOS Catalina 10.15.7 

Installation Programs Installed:
Python 3.10.7 with command line certificates
CMake  3.24.2
XCode 12.4 with command line tools

## How to Reproduce
SEE PHOTOS AT THE BOTTOM

1. Run Install Code In MacOS Terminal:
python3 -m venv $HOME/fprime-venv
. $HOME/fprime-venv/bin/activate
pip install -U setuptools setuptools_scm wheel pip

2. Run the Repository and F' Tools:
git clone https://github.com/nasa/fprime
pip install -r fprime/requirements.txt

3.  Wait for successful download:
Successfully installed Brotli-1.0.9 Cheetah3-3.2.6.post1 Flask-1.1.4 Flask-Compress-1.12 Flask-RESTful-0.3.9 Jinja2-2.11.3 Markdown-3.3.7 MarkupSafe-2.0.1 Pygments-2.12.0 Werkzeug-1.0.1 aniso8601-9.0.1 argcomplete-1.12.3 arrow-1.2.2 attrs-21.4.0 binaryornot-0.4.4 certifi-2022.6.15 chardet-4.0.0 charset-normalizer-2.0.12 click-7.1.2 cookiecutter-1.7.3 fprime-fpp-1.0.2 fprime-gds-3.1.3 fprime-tools-3.1.1 gcovr-5.1 idna-3.3 importlib-metadata-4.11.4 iniconfig-1.1.1 itsdangerous-1.1.0 jinja2-time-0.2.0 lxml-4.9.0 pexpect-4.8.0 pluggy-1.0.0 poyo-0.5.0 ptyprocess-0.7.0 py-1.11.0 pytest-6.2.5 python-dateutil-2.8.2 python-slugify-6.1.2 pytz-2022.1 pyzmq-22.3.0 requests-2.28.0 six-1.16.0 text-unidecode-1.3 toml-0.10.2 urllib3-1.26.9 zipp-3.8.0

4. This is where it said it was downloading to:
Stored in directory: /Users/myname/Library/Caches/pip/wheels/
(added ""myname"" instead of my actual name)

5. Run the Autocoder Install Test:
cd Ref
fprime-util generate
fprime-util build --jobs ""$(nproc || printf '%s\n' 1)""

##Expected Behavior

6. Error Messages Received:
cd: no such file or directory: Ref
[ERROR] Could not detect deployment directory for: /Users/myname
zsh: command not found: nproc
[ERROR] Could not detect deployment directory for: /Users/myname

7. Tested Step 1 Again and Received the ""Requirement Already Satisfied"" for all site packages
_____________________
My MacOS terminal says the following:
myname -- -zsh -- 166x34
(fprime-venv) myname@MacBook-Pro ~ %

Should I have other applications open (CMake, XCode, Python, etc)? I read a similar Issue Ticket for a Linux user, and the post reply had something to do with pip installing in the .local directory, causing the Terminal to not find it. I am not sure how to fix that (if it is the case with my issue). Any help would be appreciated, thank you!

![Screen Shot 2022-09-23 at 10 13 08 AM](https://user-images.githubusercontent.com/114238662/191981644-d76a223d-01a4-42a6-a9f6-636b54d3032a.png)
![Screen Shot 2022-09-23 at 10 15 07 AM](https://user-images.githubusercontent.com/114238662/191981672-c29a6cab-14d0-4298-8521-052391eb7f6f.png)
",bug,https://github.com/nasa/fprime/issues/1666
Improve type safety of Fw::Logger,"| | |
|:---|:---|
|**_F´ Version_**| v1.10 |
|**_Affected Component_**| All |
---
## Feature Description

The Fw::Logger interface requires that arguments of type POINTER_CAST be bound to format specifiers. 

https://github.com/nasa/fprime/blob/67b7a7d7177af832c02893bac5db2a22a4b8e7fe/Fw/Logger/Logger.hpp#L54-L66

Therefore using the logger like this
```
Fw::Logger::logMsg(""%u %u"", 0, 1);
```
assumes that code like this works properly:
```
#include <stdint.h>
#include <stdio.h>
 
int main(int argc, char **argv) {
  const uint64_t a = 0;
  const uint64_t b = 1;
  printf(""%u %u\n"", a, b);
  return 0;
}
```

This code does work on my machine (Mac OS 10.15, clang), but (a) it produces warnings about invalid format specifiers and (b) according to the C library standard it is not guaranteed to work. See https://en.cppreference.com/w/c/io/fprintf. 

The only absolute guarantee is that this code works:
```
#include <stdio.h>
 
int main(int argc, char **argv) {
  const unsigned a = 0;
  const unsigned b = 1;
  printf(""%u %u\n"", a, b);
  return 0;
}
```

If you know that uint32_t is an alias for unsigned, then this also works:
```
#include <stdint.h>
#include <stdio.h>
 
int main(int argc, char **argv) {
  const uint32_t a = 0;
  const uint32_t b = 1;
  printf(""%u %u\n"", a, b);
  return 0;
}
```
However, this version is incorrect on platforms where unsigned is an alias for uint16_t.

A safer approach would be to use `Fw::FixedLengthString::format` to format the string before passing it to the logger:
```
Fw::FixedLengthString s;
s.format(""%u %u\n"", 0, 1);
Logger::logMsg(s.toChar());
```
This way the correct argument types are bound to the correct format specifiers, without passing through POINTER_CAST.

## Rationale

In general we should avoid code that causes compiler warnings and/or relies on non-standard behavior. In this case, the compiler and library writers have clearly done something nifty to make printf ""just work"" despite the mismatched argument types, but we may not want to rely on this nifty behavior in the core framework.
",non-bug,https://github.com/nasa/fprime/issues/549
Create CFDP Class 1 file packets,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Implement the CFDP Protocol Data Units (PDU) for Class 1 defined in section 5 of the CFDP Recommended Standard.

Implements the following:
FilePacket
Header
Metadata
EndOfFile
Finished
FileData

Recommended Standard:
https://public.ccsds.org/Pubs/727x0b5.pdf

## Rationale

Supports #2768.
",non-bug,https://github.com/nasa/fprime/issues/2769
Add Table of Contents to side bar in F´ docs website,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**| Docs |
---
## Feature Description

Here's our Jekyll theme: https://github.com/fprime-community/fprime-theme. We are using a clean slate theme that displays a single page at a time.
From the popular Jekyll themes, it looks like there's a bunch of them that have a Table of Contents in a sidebar https://jekyllthemes.io/jekyll-documentation-themes 
It would be quite nice if we could have that as well. Not sure how easy/doable it would be to do with our current theme. Posting this issue here in case anyone want to take a bite at doing that!

## Rationale

Improve navigability of F´ docs
",non-bug,https://github.com/nasa/fprime/issues/2100
Telemetry channels not added to RefPackets.xml upon build,"| | |
|:---|:---|
|**_F´ Version_**|3.2.0 |
|**_Affected Component_**|   |
---
## Problem Description

A description of the problem with sufficient detail to understand the issue.

## How to Reproduce
Follow math component tutorial up to step 6.3 sans building unit tests. 
The build will fail when packetizing custom telemetry channels
```
Packet SigGen4 size 73/111
Packetizing SigGen5 (19)
Packet SigGen5 size 73/111
Packetizing TypeDemo (20)
Packet TypeDemo size 81/111
Channel mathSender.VAL1 (3840) not packetized or ignored.
gmake[3]: *** [Ref/Top/CMakeFiles/Ref_Top.dir/build.make:220: Ref/Top/RefPacketsAc.cpp] Error 255
gmake[2]: *** [CMakeFiles/Makefile2:9410: Ref/Top/CMakeFiles/Ref_Top.dir/all] Error 2
gmake[1]: *** [CMakeFiles/Makefile2:2394: CMakeFiles/Ref.dir/rule] Error 2
gmake: *** [Makefile:183: Ref] Error 2
Channel mathSender.OP (3841) not packetized or ignored.
Channel mathSender.VAL2 (3842) not packetized or ignored.
Channel mathSender.RESULT (3843) not packetized or ignored.
Channel mathReceiver.OPERATION (9984) not packetized or ignored.
Channel mathReceiver.FACTOR (9985) not packetized or ignored.
Packet XML parsing error: Channels missing from packets
[ERROR] CMake erred with return code 2
```

This is because the channels are not being added to RefPackets.xml

Manually adding these channels fixes the issue.

## Expected Behavior

A description of the expected behavior.
",bug,https://github.com/nasa/fprime/issues/2020
Add --pass-through arguments to `fprime-gds`,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Allow fprime-gds to pass through arguments to FSW that is automatically started up.",non-bug,https://github.com/nasa/fprime/issues/1894
Properly Support ERT Ordering,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description
In order to properly support ERT ordering, I recommend:

1. Add a TimeType field to the [SysData](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/data_types/sys_data.py#L19) class and add an accessor for `get_ert_time()`.
2. Have the GDS record ERT at some point.
3. Preserve the use of the `fsw_order` argument in the test API's [constructor](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/testing_fw/api.py#L29) and [sub-history](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/testing_fw/api.py#L244) functions by passing the fsw_order argument to the chronological [history constructor](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/history/chrono.py#L23).
4. Modify chronological history to choose whether to use `get_time()` or `get_ert_time()` for its ordering/returning operations:
    - [clearing history](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/history/chrono.py#L111)
    - `__insert_chrono()` [helper](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/history/chrono.py#L165)
    - `__get_index()` [helper](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/history/chrono.py#L206)",non-bug,https://github.com/nasa/fprime/issues/2650
Channel Tab is not displaying colors based on limit values,"| | |
|:---|:---|
|**_F´ Version_**| fprime-gds@devel |
|**_Affected Component_**|   |
---
## Problem Description

When specifying a limit
```
        telemetry Channel1: U32 high { red 3, orange 2, yellow 1 }
```
and the channel goes above the threshold, I would expect the row to change colors. But I haven't been able to observe that behavior 

Calculating the row color is here: https://github.com/nasa/fprime-gds/blob/2c95a45d044dc26b74da1c55c1197fc4bf3b7e7d/src/fprime_gds/flask/static/js/vue-support/channel.js#L86-L107
There may be a bug here or in the handling of the limit values, or in the display somewhere.

## How to Reproduce

1. Add a limit to a channel in Ref/
2. Build, and trigger the telemetry so that it will go beyond the limit
3. observe color in channel tab

## Expected Behavior

Channel row should take the appropriate color
",bug,https://github.com/nasa/fprime/issues/2754
LinuxGpioDriver Minor Bug,"| | |
|:---|:---|
|**_F´ Version_**| Latest in devel|
|**_Affected Component_**|   Drv/LinuxGpioDriver |
---
## Problem Description

Fix typo in this line: https://github.com/nasa/fprime/blob/devel/Drv/LinuxGpioDriver/LinuxGpioDriverComponentImpl.cpp#L378. It should be replaced with just `char buf[MAX_BUF];`.

## How to Reproduce

Code inspection

## Expected Behavior

Currently there's no apparent issue at runtime since `buf` is only used in a debug print, but it should be fixed to be an array or chars rather than an array of char pointers.
",bug,https://github.com/nasa/fprime/issues/2432
Cleaning a subdirectory of a build cache,"| | |
|:---|:---|
|**_F´ Version_**| 1.5.3 |
|**_Affected Component_**| All |
---
## Feature Description

It would be helpful to have an `fprime-util clean` capability that cleans just a subdirectory of a build cache.

## Rationale

Due to bugs or quirks in the build, the build environment can get itself into a state where it is impossible to proceed without wiping out build artifacts and starting over. Often it is sufficient to wipe out the artifacts in a particular directory, for example a component unit test directory. Wiping out the entire build cache is inconvenient in this case.",non-bug,https://github.com/nasa/fprime/issues/367
Publish gds and fw packages to PyPI,"| | |
|:---|:---|
|**_F´ Version_**|current|
|**_Affected Component_**|Gds and Fw/python|
---
## Feature Description

Publish `Gds` and `Fw/Python` as `fprime-gds` and `fprime-fw` packages on PyPI.

## Rationale

- Easier installation for users since they can just use `python3 -m pip install fprime-gds`.
- `fprime-gds` package will be able to list `fprime-fw` as a dependency.
- Actual releases.  Users will be using versions of the packages released on PyPI, not random clones from GitHub.",non-bug,https://github.com/nasa/fprime/issues/405
Typo in GPS Tutorial.,"| | |
|:---|:---|
|**_F´ Version_**| |devel
|**_Affected Component_**| GpsComponentImpl.cpp |
---
## Problem Description

The function used in GpsComponentImpl.cpp in GPS Tutorial is not correct. It should be setData, setSize and getData based on what is in FW/Buffer/Buffer.cpp but you have it in all lowered case in the example code in the GPS tutorial. Not sure if you guys modify buffer.cpp and forget to change the tutorial.

## How to Reproduce

Follow the gps tutorial until you build the gps component after you modify GpsComponentImpl.cpp and GpsComponentImpl.hpp

## Expected Behavior

It should show an error that setdata, setsize and getdata are not in a class buffer.
",bug,https://github.com/nasa/fprime/issues/680
`fprime-util build` fails with obscure error in auto-coded file if `fpp` does not include `queue size`,"| | |
|:---|:---|
|**_F´ Version_**| 3.4.0
|**_Affected Component_**|   `fprime-util build`
---
## Problem Description

If the `queue size` property of an Active Component is mistakenly omitted from the `fpp` file, the autocoder will happily proceed, and then the compile stage will fail with:

```
.../DeploymentAc.cpp: error: <component> is not a member of `<deployment>::QueueSizes’
```

It is a non-obvious that the `fpp` file is the source of the problem, with the only hint being that the error occurs in an autocoded file.

## Context / Environment

Execute `fprime-util version-check` and share the output.

```
fprime-util version-check
usage: fprime-util [-h]
                   {build,check,generate,purge,fpp-check,fpp-to-xml,visualize,impl,hash-to-file,info,new,format} ...
fprime-util: error: argument command: invalid choice: 'version-check' (choose from 'build', 'check', 'generate', 'purge', 'fpp-check', 'fpp-to-xml', 'visualize', 'impl', 'hash-to-file', 'info', 'new', 'format')
```

However, the `fprime-util -h` command reports `fprime-util (3.4.0)`

## How to Reproduce

1. Add an Active Component to a topology
2. Omit the `queue size` property
3. Run `fprime-util build`
4. Observe autocoding succeed and compiling fail

## Expected Behavior

`fprime-util` should complain about an invalid FPP file before the build process gets to the compile stage.
",bug,https://github.com/nasa/fprime/issues/2508
Overriding Baremetal Os Abstraction,"| | |
|:---|:---|
|**_F´ Version_**| 3.3.2 |
|**_Affected Component_**|  Os/Baremetal/ |
---
## Problem Description

The [`fprime/Os/Baremetal/CMakeLists.txt`](https://github.com/nasa/fprime/blob/devel/Os/CMakeLists.txt#L84) file always adds the Baremetal Os abstractions of File, FileSystem, IntervalTimer, Mutex, Queue, SystemResources, Task when defining the `FPRIME_USE_BAREMETAL_SCHEDULER` flag. So even if an external package that attempts to create a specific Os abstraction (i.e. File), the `Os/Baremetal/___.cpp` versions will always be used instead of the external package.

## Reproduce Bug

We can use the existing `IntervalTimer.cpp` file in `fprime-arduino` as an example, as that is *expected* to override the `Os/Baremetal/IntervalTimer.cpp` within `fprime`.

1. Simply call the `IntervalTimer` `getRawTime()` function. It will call the function inside of the `fprime` `Os/Baremetal` version instead of `fprime-arduino`'s version.

## Suggestion
The `FPRIME_USE_BAREMETAL_SCHEDULER` flag should only replace the Task Scheduler to use the Baremetal implementation, not add all of the other Baremetal Os abstractions. The baremetal package(s) should be the ones adding those baremetal abstractions (see how `fprime-arduino` is doing it [here](https://github.com/fprime-community/fprime-arduino/blob/devel/Arduino/Os/CMakeLists.txt#L26).

## Why
A `File.cpp` abstraction for the `fprime-arduino` package is currently in development as it is needed for [`fprime-artemis-cubesat`](https://github.com/fprime-community/fprime-artemis-cubesat) to replace the Baremetal implementation, which currently does nothing. 

## Temporary Solution
The following lines were commented out in the [CMake](https://github.com/nasa/fprime/blob/devel/Os/CMakeLists.txt#L84) file:
```
# list(APPEND SOURCE_FILES ""${CMAKE_CURRENT_LIST_DIR}/Baremetal/File.cpp"")
# list(APPEND SOURCE_FILES ""${CMAKE_CURRENT_LIST_DIR}/Baremetal/FileSystem.cpp"")
# list(APPEND SOURCE_FILES ""${CMAKE_CURRENT_LIST_DIR}/Baremetal/IntervalTimer.cpp"")
# list(APPEND SOURCE_FILES ""${CMAKE_CURRENT_LIST_DIR}/Baremetal/Mutex.cpp"")
# list(APPEND SOURCE_FILES ""${CMAKE_CURRENT_LIST_DIR}/Baremetal/Queue.cpp"")
# list(APPEND SOURCE_FILES ""${CMAKE_CURRENT_LIST_DIR}/Baremetal/SystemResources.cpp"")
# list(APPEND SOURCE_FILES ""${CMAKE_CURRENT_LIST_DIR}/Baremetal/Task.cpp"")
```
Instead, these are linked within the Os abstraction of `fprime-arduino` [here](https://github.com/fprime-community/fprime-arduino/blob/devel/Arduino/Os/CMakeLists.txt#L26).

For example, if I choose to override the Baremetal `File.cpp` version, I simply replace:
```
""${FPRIME_FRAMEWORK_PATH}/Os/Baremetal/File.cpp""
``` 
with:
```
""${CMAKE_CURRENT_LIST_DIR}/File.cpp""
```",bug,https://github.com/nasa/fprime/issues/2330
GDS command arguments should allow non-string types,"Presently, the GDS doesn't accept command arguments that aren't strings. This is kind of annoying and means the test API is more flexible about",non-bug,https://github.com/nasa/fprime/issues/2647
Metapackaging,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Add in meta packaging so user can:

```
pip install fprime==<version>
-or-
cd fprime; pip install .
```

And get all necessary tools: `fprime-util`, `fpp-*`, `fprime-gds`, of the ""approved"" versions to work with the given release/checkout (master).
 
## Rationale

It would be simpler to install this way. ",non-bug,https://github.com/nasa/fprime/issues/1336
Autocoder does not export full path to topology.xml,"| | |
|:---|:---|
|**_F´ Version 1.5**| |
|**_MagicDraw Autocoder_**|   |
---
## Problem Description

Autocoder does not export full path to topology.xml

## Expected Behavior
While e.g. the path of component `ManagerMission` should be `ManagerMission/ManagerMissionComponentAi.xml`, 
it always exports the path as `/ManagerMissionComponentAi.xml` in the topolog.xml. 
Is there anyway to set this export path in Magicdraw?

## How to Reproduce

The repo configuration:

I have the following repository setup, with the MagicDraw project file at the highest level. 
```
├── Project.mdxml  (THIS IS THE MAGICDRAW PROJECT FOR THE OVERALL SYSTEM)
├── CMakeLists.txt
├── settings.ini   (project_root: .  framework_path: ./Fprime)
├── Fprime
│   ├── Autocoders
│   │   ├── CMakeLists.txt
│   │   ├── MagicDrawCompPlugin
│   
│     ...
│
├── ManagerMission
│   ├── CMakeLists.txt
│   ├── ManagerMissionComponentAi.xml
│   └── ManagerMission.mdxml (THIS IS THE MAGICDRAW PROJECT FOR THE COMPONENT)
│   
└── Topology
    ├── CMakeLists.txt
    ├── Main.cpp
    ├── README.md
    ├── RoboticsProcessingUnitTopologyAppAi.xml (THIS IS WHAT WE WANT TO GENERATE)
    └── Topology.cpp
```    
The exported topology looks like this:
```    
<assembly name = ""RoboticsProcessingUnit"">
	<import_component_type>Svc/TlmChan/TlmChanComponentAi.xml</import_component_type>
	<import_component_type>/ManagerMissionComponentAi.xml</import_component_type>  
```    
The MagicDraw project setup:
![Screenshot from 2021-06-25 15-40-32](https://user-images.githubusercontent.com/16116085/123433428-be236480-d5cb-11eb-8ca4-32c31dd9b29a.png)


## What I tried

I try to understand how the autocoder is exporting the component path as apparently for the Ref Application this is just working fine. I currently assume that the export is based on the ""preferred path value "". However I cannot modify this value directly. I tried: 
- Changing the preferred path value directly in the Project.mdxml
- Using different sharing folder structures in ManagerMission.mdxml: 
```
Model
└── ManagerMission (Shared Package)
          └── ManagerMission (Queued passive component)
Model
└── ManagerMission (Shared Package)
         └── ManagerMission (Package) 
                         └── ManagerMission (Queued passive component)
Model
└── ManagerMission
         └── ManagerMission  (Shared Package)
                         └── ManagerMission (Queued passive component)
- Adding ""ManagerMission""  as namespace in queued passive component
- Modifying preferred path in package option dialog (not possible)
- Modifying Mounted on in package option dialog (does lead to different project structure and not impact exported path
````

![Screenshot from 2021-06-25 15-42-31](https://user-images.githubusercontent.com/16116085/123433652-f9be2e80-d5cb-11eb-80f2-d9634879f28b.png)

",bug,https://github.com/nasa/fprime/issues/773
Minimize Download Size of F´,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

F´'s repo and history are huge and filled with items never intended to be checked in (binaries, libs etc).  Can we fix this?",non-bug,https://github.com/nasa/fprime/issues/1166
Sequence Editor Not Auto-Suggesting Enums,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|   |
---
## Problem Description

The enum autocomplete doesn't work in the sequence editor tab of the GDS.",bug,https://github.com/nasa/fprime/issues/1689
Baremetal Reference: Communications,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

A quick description of the requested feature.

## Rationale

A rationale for why the feature should be implemented in F´.
",non-bug,https://github.com/nasa/fprime/issues/2063
Sequence Linter,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

A quick description of the requested feature.

## Rationale

A rationale for why the feature should be implemented in F´.
",non-bug,https://github.com/nasa/fprime/issues/1868
Add .gitignore to `fprime-util --new` Project,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Add a `.gitignore` for basic fprime usage.",non-bug,https://github.com/nasa/fprime/issues/1980
fprime-util build failed with `error: ‘Fw::InputCmdPort’`,"| | |
|:---|:---|
|**_F´ Version_**| 3.3.0|
|**_Affected Component_**|  FW |
---
## Problem Description
when trying to compile a project with `fprime-util build` it fails with error:

```
 fprime-util build
[  0%] Built target proto
[  4%] Built target codegen
[  4%] Built target config
[  4%] Built target Fw_Cfg
[ 10%] Built target Fw_Types
[ 10%] Built target Fw_Logger
[ 12%] Built target Fw_Obj
[ 12%] Built target Fw_Port
[ 14%] Built target Fw_Time
[ 14%] Built target Fw_Com
[ 16%] Built target Fw_Tlm
[ 20%] Built target Fw_Log
[ 22%] Built target Fw_Cmd
[ 24%] Built target Fw_Prm
[ 24%] Built target Fw_Buffer
[ 26%] Built target Utils_Hash
[ 26%] Built target Fw_Comp
[ 34%] Built target Os
[ 34%] Built target Fw_CompQueued
[ 36%] Built target Fw_Ports_SuccessCondition
[ 36%] Built target CFDP_Checksum
[ 38%] Built target Fw_FilePacket
[ 40%] Built target Svc_Cycle
[ 40%] Built target Svc_Fatal
[ 40%] Built target Svc_Ping
[ 42%] Built target Svc_Sched
[ 44%] Built target Svc_Seq
[ 46%] Built target Svc_WatchDog
[ 48%] Built target Svc_ActiveLogger
[ 51%] Built target Svc_ActiveRateGroup
[ 53%] Built target Svc_AssertFatalAdapter
[ 55%] Built target Svc_BufferManager
[ 57%] Built target Svc_CmdDispatcher
[ 61%] Built target Svc_CmdSequencer
[ 63%] Built target Utils_Types
[ 63%] Built target Svc_FramingProtocol
[ 65%] Built target Drv_ByteStreamDriverModel
[ 65%] Built target Svc_Deframer
[ 67%] Built target Svc_FatalHandler
[ 69%] Built target Svc_FileDownlinkPorts
[ 71%] Built target Svc_FileDownlink
[ 73%] Built target Svc_FileManager
[ 75%] Built target Svc_FileUplink
[ 75%] Built target Svc_Framer
[ 77%] Built target Svc_Health
[ 79%] Built target Svc_PrmDb
[ 81%] Built target Svc_RateGroupDriver
[ 81%] Built target Svc_StaticMemory
[ 83%] Built target Svc_Time
[ 85%] Built target Svc_TlmChan
[ 85%] Built target version
[ 87%] Built target Svc_SystemResources
[ 87%] Built target Svc_PassiveConsoleTextLogger
[ 87%] Built target Svc_LinuxTime
[ 87%] Built target Drv_DataTypes
[ 87%] Built target Drv_BlockDriver
[ 87%] Built target Drv_Ip
[ 89%] Built target Drv_TcpClient
[ 91%] Built target Drv_Udp
[ 91%] Built target spring_spring_types
[ 91%] Built target spring_spring_ports
Scanning dependencies of target spring_controller
[ 93%] Building CXX object spring/controller/CMakeFiles/spring_controller.dir/controller_comp.cpp.o
[ 93%] Building CXX object spring/controller/CMakeFiles/spring_controller.dir/controller_compComponentAc.cpp.o
/fprime_ws/spring/build-fprime-automatic-native/spring/controller/controller_compComponentAc.cpp:26:28: error: ‘Fw::InputCmdPort’ has not been declared
   26 |       BYTE cmdPortSize[Fw::InputCmdPort::SERIALIZED_SIZE];
```

## How to Reproduce

1. fprime-util generate
2. fprime-util build

anything specific that I need to take care with this kind of error?

Thanks in advance.
",bug,https://github.com/nasa/fprime/issues/2196
GDS Does Not Sort New Items In Tables,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|   |
---
## Problem Description

The table sorting doesn't work on new items: https://github.com/nasa/fprime/issues/272

Note: when fixing this, be careful to not break the efficient handling of new items.",bug,https://github.com/nasa/fprime/issues/2232
